Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2015-05-18 00:00:00+05:30,436.1553310577963,440.9045720802459,430.34477754662566,432.3316955566406,152920,0.0,0.0
2015-05-19 00:00:00+05:30,436.05352313749046,440.21639621414414,430.10244171260234,434.3670654296875,140720,0.0,0.0
2015-05-20 00:00:00+05:30,438.55901440804774,439.5476224474789,425.74573964440316,436.0341491699219,827630,0.0,0.0
2015-05-21 00:00:00+05:30,438.0840909710577,445.8476652153093,433.5383808876771,443.6184387207031,484280,0.0,0.0
2015-05-22 00:00:00+05:30,444.68460453339844,445.6344646238271,435.1861219438241,436.8338317871094,164530,0.0,0.0
2015-05-25 00:00:00+05:30,436.15532585910677,440.97727121072876,430.49015161007867,436.4800109863281,205000,0.0,0.0
2015-05-26 00:00:00+05:30,439.0048972449322,444.39383649458097,431.31887790237084,434.5367126464844,372020,0.0,0.0
2015-05-27 00:00:00+05:30,432.8890532940407,437.41536021201705,417.32315520605084,427.58734130859375,427300,0.0,0.0
2015-05-28 00:00:00+05:30,427.5873492327757,436.15052482759796,422.1014802908061,428.80859375,199350,0.0,0.0
2015-05-29 00:00:00+05:30,436.0583508836119,444.78145648751087,398.9076263651786,408.6823425292969,2363130,0.0,0.0
2015-06-01 00:00:00+05:30,414.8321625835351,427.6260635414132,411.68215200316945,424.5148010253906,403820,0.0,0.0
2015-06-02 00:00:00+05:30,430.4368528481478,430.4368528481478,411.6821678327904,415.2877197265625,267240,0.0,0.0
2015-06-03 00:00:00+05:30,409.01682356656954,423.1385726544691,404.17065267123104,419.1792297363281,259330,0.0,0.0
2015-06-04 00:00:00+05:30,419.61046436219584,424.5244877923729,407.8779058388333,421.8348693847656,172170,0.0,0.0
2015-06-05 00:00:00+05:30,423.5552867581969,435.6707125807998,416.7706482975393,431.3721618652344,329400,0.0,0.0
2015-06-08 00:00:00+05:30,437.10521829538385,437.10521829538385,426.95733577810944,433.50933837890625,242550,0.0,0.0
2015-06-09 00:00:00+05:30,427.57763635378353,447.6892448250349,426.47272481145666,444.1369934082031,561100,0.0,0.0
2015-06-10 00:00:00+05:30,441.38926278439,445.3631290463505,436.64002096927294,441.3117370605469,227980,0.0,0.0
2015-06-11 00:00:00+05:30,445.84763059162685,462.51846687130495,438.7140826999242,452.1767272949219,859420,0.0,0.0
2015-06-12 00:00:00+05:30,452.14774483677047,456.9066882086098,437.02768571748976,453.25750732421875,389000,0.0,0.0
2015-06-15 00:00:00+05:30,453.72270832585,458.71910887604287,451.0815395151871,457.02294921875,267870,0.0,0.0
2015-06-16 00:00:00+05:30,456.99386382530685,457.4784808601163,449.2545439771647,455.5545654296875,223360,0.0,0.0
2015-06-17 00:00:00+05:30,455.78231732773816,464.2631153641395,455.2298468139132,462.9255676269531,981500,0.0,0.0
2015-06-18 00:00:00+05:30,462.9255713589696,476.66930336016327,462.9255713589696,475.2057800292969,810390,0.0,0.0
2015-06-19 00:00:00+05:30,475.3123997324349,507.9562269068269,475.3123997324349,499.935791015625,786300,0.0,0.0
2015-06-22 00:00:00+05:30,504.001815768403,528.1357725325665,498.38511978943063,522.0586547851562,1295610,0.0,0.0
2015-06-23 00:00:00+05:30,525.1309654367747,525.1309654367747,508.36808009633916,515.5452270507812,540040,0.0,0.0
2015-06-24 00:00:00+05:30,516.1172490857564,520.4739523994403,506.42490637992057,509.20660400390625,1069200,0.0,0.0
