Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2015-05-18 00:00:00+05:30,337.27115707060426,342.23606500337104,335.559114854869,340.22442626953125,4866514,0.0,0.0
2015-05-19 00:00:00+05:30,341.46566170271046,346.68735435775625,338.21276691945087,340.6952209472656,6042689,0.0,0.0
2015-05-20 00:00:00+05:30,340.0532500305893,345.7029755553482,339.7108415446726,342.87811279296875,5645720,0.0,0.0
2015-05-21 00:00:00+05:30,343.26336980403016,344.7185987778822,336.8432317479518,339.36846923828125,2829064,0.0,0.0
2015-05-22 00:00:00+05:30,338.5552242352555,341.2944922435812,334.403539276222,338.0416259765625,3589617,0.0,0.0
2015-05-25 00:00:00+05:30,338.0416245564338,350.1114879352426,335.8159838018873,342.32171630859375,5979086,0.0,0.0
2015-05-26 00:00:00+05:30,344.1193399312001,348.3566195819018,340.8664738078584,342.87811279296875,6978361,0.0,0.0
2015-05-27 00:00:00+05:30,342.53563347042007,353.62108054697774,342.53563347042007,349.89739990234375,5615442,0.0,0.0
2015-05-28 00:00:00+05:30,352.67951812868193,353.32152316108767,342.36450973746446,344.975341796875,8018965,0.0,0.0
2015-05-29 00:00:00+05:30,344.76128530892476,372.3678741279983,344.37609394501317,364.3213195800781,75197864,0.0,0.0
2015-06-01 00:00:00+05:30,356.06077736276086,360.3408687195542,351.13868099816864,356.6171875,4727277,0.0,0.0
2015-06-02 00:00:00+05:30,359.8272585446906,363.37972091925735,353.3214978695514,357.9012145996094,4759119,0.0,0.0
2015-06-03 00:00:00+05:30,357.94403433152684,362.0957191782795,350.28266969045893,360.12689208984375,4054895,0.0,0.0
2015-06-04 00:00:00+05:30,359.9556034966233,363.2940928900351,354.39150281715337,356.4459533691406,3630919,0.0,0.0
2015-06-05 00:00:00+05:30,356.9595845402658,361.53927229027113,354.2203168841784,355.76116943359375,5527337,0.0,0.0
2015-06-08 00:00:00+05:30,357.2592086905044,357.7300239785101,349.2982476816974,351.43829345703125,3158812,0.0,0.0
2015-06-09 00:00:00+05:30,352.6795450213293,352.6795450213293,344.846990274378,349.2126770019531,3013310,0.0,0.0
2015-06-10 00:00:00+05:30,350.79631174499247,358.28645796382204,349.3410828398644,355.2904052734375,3796042,0.0,0.0
2015-06-11 00:00:00+05:30,357.04520701154445,357.558834229636,350.1970663276229,351.43829345703125,3434353,0.0,0.0
2015-06-12 00:00:00+05:30,351.9091142229618,360.68329913983905,348.8702497543985,355.0763854980469,2529220,0.0,0.0
2015-06-15 00:00:00+05:30,357.6444412226154,358.15803947237526,352.3371240416643,354.0919494628906,2604882,0.0,0.0
2015-06-16 00:00:00+05:30,353.5783390847562,355.5043831803261,350.23987811149345,354.64837646484375,4285319,0.0,0.0
2015-06-17 00:00:00+05:30,355.7611705449652,363.3797225050926,355.0335417018942,361.4964904785156,4864718,0.0,0.0
2015-06-18 00:00:00+05:30,357.9012135406057,371.04108367497577,354.3059392499542,365.0489501953125,6872461,0.0,0.0
2015-06-19 00:00:00+05:30,365.09176500212357,374.3367643897992,365.09176500212357,371.51190185546875,3747410,0.0,0.0
2015-06-22 00:00:00+05:30,372.2823213380958,373.2239518642542,362.5237235540895,363.3797302246094,4135774,0.0,0.0
2015-06-23 00:00:00+05:30,367.1890028268627,371.68309577622654,366.6325926991192,368.3446350097656,5811630,0.0,0.0
2015-06-24 00:00:00+05:30,367.231821237462,369.28627204650735,362.3953197405843,363.76495361328125,2864319,0.0,0.0
2015-06-25 00:00:00+05:30,364.2357749847962,367.6598599964131,361.66772571895154,365.26300048828125,4373706,0.0,0.0
2015-06-26 00:00:00+05:30,365.0061569342422,366.76098210335573,357.1735746041158,357.7727966308594,2623558,0.0,0.0
2015-06-29 00:00:00+05:30,353.57830988404754,356.1035758633436,347.54339347253506,354.3059387207031,3194613,0.0,0.0
2015-06-30 00:00:00+05:30,357.4303890248925,361.2396648783084,354.3915249301108,359.5704345703125,5214359,0.0,0.0
2015-07-01 00:00:00+05:30,362.6949090670919,366.76099867614204,359.78445163836255,363.3369140625,3142082,0.0,0.0
2015-07-02 00:00:00+05:30,366.3758033854016,375.064393325199,364.2357576017083,370.7843017578125,4975741,0.0,0.0
2015-07-03 00:00:00+05:30,371.46907779520234,374.7647554752296,370.22785079771666,372.4534912109375,3975749,0.0,0.0
2015-07-06 00:00:00+05:30,368.5158161509186,375.10717164670547,367.8738111690533,370.7414855957031,2229083,0.0,0.0
2015-07-07 00:00:00+05:30,370.65589178728504,373.30956476841305,368.64425282579623,369.6714782714844,1311090,0.0,0.0
2015-07-08 00:00:00+05:30,367.14621988517956,370.65587038983864,362.2669065462705,368.3446350097656,3088205,0.0,0.0
2015-07-09 00:00:00+05:30,370.09954040739797,379.13054018921065,368.3447147750598,371.4263916015625,6238280,0.0,0.0
2015-07-10 00:00:00+05:30,373.22393687691596,373.22393687691596,357.51598901493185,358.92840576171875,5725932,0.0,0.0
2015-07-13 00:00:00+05:30,361.2397174253534,365.4342142610966,359.14248350034967,362.6949462890625,2771223,0.0,0.0
2015-07-14 00:00:00+05:30,362.6949055889314,364.2357291574278,360.38367023618684,361.4964904785156,1532422,0.0,0.0
2015-07-15 00:00:00+05:30,361.2396937313941,365.3485664342056,359.99846663619604,362.05291748046875,2387269,0.0,0.0
2015-07-16 00:00:00+05:30,364.1501532159789,365.00618889853894,359.01405506355485,363.5081481933594,2347739,0.0,0.0
2015-07-17 00:00:00+05:30,363.8077714563023,368.08786322620864,361.368129002606,364.535400390625,3436416,0.0,0.0
2015-07-20 00:00:00+05:30,363.8932930479304,370.22783454820774,363.8932930479304,367.6169738769531,2266929,0.0,0.0
2015-07-21 00:00:00+05:30,376.6480271357251,387.3054440727645,371.4263339994568,381.1421203613281,6657689,0.0,0.0
2015-07-22 00:00:00+05:30,378.7880432113253,384.13817171827424,374.80754852969875,376.1343994140625,3125401,0.0,0.0
2015-07-23 00:00:00+05:30,377.5040151264172,377.6323929288656,368.7726144017934,370.57025146484375,2619973,0.0,0.0
2015-07-24 00:00:00+05:30,371.0411711285975,375.7064548264299,368.2163079507381,371.4263916015625,2156436,0.0,0.0
2015-07-27 00:00:00+05:30,369.79984619099645,371.340669704644,356.53156963771795,357.7727966308594,2565851,0.0,0.0
2015-07-28 00:00:00+05:30,358.6717068046914,363.8078058194097,350.19711734324113,350.967529296875,3535491,0.0,0.0
2015-07-29 00:00:00+05:30,351.82354334032306,359.48490843747044,345.91700375192994,357.51605224609375,3834817,0.0,0.0
2015-07-30 00:00:00+05:30,357.51600062064637,364.6209544827865,353.19309740202306,356.9167785644531,3646699,0.0,0.0
2015-07-31 00:00:00+05:30,358.4576748167019,364.79218867026657,354.3915846961093,358.5004577636719,3222836,0.0,0.0
2015-08-03 00:00:00+05:30,359.527661160301,362.0957102927686,357.3448324412841,358.5860595703125,1546763,0.0,0.0
2015-08-04 00:00:00+05:30,361.92456700621426,364.66383522489326,350.28270606256683,353.7496032714844,5116932,0.0,0.0
2015-08-05 00:00:00+05:30,364.6637808675213,366.1190096453412,355.88956728568087,357.430419921875,6127568,0.0,0.0
2015-08-06 00:00:00+05:30,359.484867067359,361.23969237416514,354.39155190471945,355.24755859375,4021215,0.0,0.0
2015-08-07 00:00:00+05:30,356.1036211704361,356.9596279241339,351.0530885692643,352.3371276855469,4145596,0.0,0.0
2015-08-10 00:00:00+05:30,353.2787482013649,355.6327956924568,349.68347356146194,351.1387023925781,2977050,0.0,0.0
2015-08-11 00:00:00+05:30,351.82346273495284,352.6794693263766,344.76129241278517,346.5589294433594,3210336,0.0,0.0
2015-08-12 00:00:00+05:30,345.8314000529703,347.28662894612995,334.9599518082487,341.29449462890625,4155754,0.0,0.0
2015-08-13 00:00:00+05:30,348.62857974186187,357.02149361142193,324.65499271988807,331.2402038574219,7871377,2.000791,0.0
2015-08-14 00:00:00+05:30,335.7164359880993,341.5699736624193,329.9490016111932,340.1065673828125,3612439,0.0,0.0
2015-08-17 00:00:00+05:30,340.8812575953083,343.1623824358924,332.4883446420417,335.8885498046875,1642969,0.0,0.0
2015-08-18 00:00:00+05:30,339.24577112338926,340.6230741199154,330.7667823425659,331.8858337402344,1956234,0.0,0.0
2015-08-19 00:00:00+05:30,332.27318091677836,332.6175066345919,320.9965355194095,329.3033752441406,4410748,0.0,0.0
2015-08-20 00:00:00+05:30,335.71642099089195,337.4380496417241,321.42694691103674,327.1083068847656,4434974,0.0,0.0
2015-08-21 00:00:00+05:30,321.8573855002392,321.8573855002392,308.6008882169057,318.11285400390625,6592108,0.0,0.0
2015-08-24 00:00:00+05:30,307.52484985735913,315.61648993302344,290.9111989788564,299.8205871582031,7423096,0.0,0.0
2015-08-25 00:00:00+05:30,301.7573937450315,316.3481408278873,286.2197436873235,299.8636169433594,8827955,0.0,0.0
2015-08-26 00:00:00+05:30,301.2838846835329,302.05861008398693,289.66294538066916,291.98712158203125,7620596,0.0,0.0
2015-08-27 00:00:00+05:30,299.13195665253784,302.2308884375779,294.7418251514251,298.9598083496094,8545234,0.0,0.0
2015-08-28 00:00:00+05:30,307.2235669697428,314.06700057432465,302.57518432503116,312.0440979003906,6812371,0.0,0.0
2015-08-31 00:00:00+05:30,314.19616735036334,315.0569963364416,301.2839948915249,304.9855041503906,8370962,0.0,0.0
2015-09-01 00:00:00+05:30,302.14477873734495,305.24368100974806,295.3873902557316,297.32421875,4459476,0.0,0.0
2015-09-02 00:00:00+05:30,299.5623678960626,301.11181912244496,292.46065328773494,295.4735107421875,7030063,0.0,0.0
2015-09-03 00:00:00+05:30,295.4734697192984,299.5192746642721,295.4734697192984,298.4862976074219,3675760,0.0,0.0
