Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2015-05-18 00:00:00+05:30,1624.033218157772,1661.3894992851133,1586.7982714393706,1613.0570068359375,1626570,0.0,0.0
2015-05-19 00:00:00+05:30,1614.5529248351468,1635.772361913405,1567.803291707878,1583.025146484375,1045160,0.0,0.0
2015-05-20 00:00:00+05:30,1581.0736321935217,1614.7263505577862,1570.2232035830602,1607.0504150390625,1050920,0.0,0.0
2015-05-21 00:00:00+05:30,1604.5785898134966,1607.1806091483293,1587.7521769396242,1597.0587158203125,431240,0.0,0.0
2015-05-22 00:00:00+05:30,1595.9050840871125,1624.527294834327,1594.4132851797224,1621.6434326171875,699030,0.0,0.0
2015-05-25 00:00:00+05:30,1613.2519959923216,1695.215605466125,1604.5872800323489,1662.9852294921875,1777900,0.0,0.0
2015-05-26 00:00:00+05:30,1656.6189804473051,1681.338164186964,1632.0168960481074,1640.078857421875,1986630,0.0,0.0
2015-05-27 00:00:00+05:30,1636.63533060608,1636.63533060608,1565.6392544865487,1592.7003173828125,1934440,0.0,0.0
2015-05-28 00:00:00+05:30,1594.1706174608287,1613.2520938395764,1543.431237090068,1560.0147705078125,1915360,0.0,0.0
2015-05-29 00:00:00+05:30,1565.5482435627143,1673.9613710196911,1544.6453768322608,1638.9642333984375,12860700,0.0,0.0
2015-06-01 00:00:00+05:30,1604.4917672983727,1641.5097672132224,1593.2596544118494,1628.681884765625,1096380,0.0,0.0
2015-06-02 00:00:00+05:30,1636.457443375487,1644.302568710604,1559.4767076671285,1573.80517578125,1097880,0.0,0.0
2015-06-03 00:00:00+05:30,1573.35421532003,1599.8080761619601,1556.9614738197454,1577.7906494140625,897950,0.0,0.0
2015-06-04 00:00:00+05:30,1517.8447199809673,1539.5282159806952,1471.0733767589757,1501.51708984375,3314370,0.0,0.0
2015-06-05 00:00:00+05:30,1491.7377609306845,1515.8497441314896,1479.859482937656,1508.451416015625,761860,0.0,0.0
