Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2015-05-18 00:00:00+05:30,385.46549545399034,391.12029861612183,383.82188145775064,389.97564697265625,6469976,0.0,0.0
2015-05-19 00:00:00+05:30,388.85050873496493,398.32080823009545,388.596131119217,395.7086486816406,10272076,0.0,0.0
2015-05-20 00:00:00+05:30,399.1621312892921,401.51014382628796,397.90985315918397,400.59051513671875,5882188,0.0,0.0
2015-05-21 00:00:00+05:30,400.9035621578973,403.4472424529136,398.624052386308,400.8155212402344,10059312,0.0,0.0
2015-05-22 00:00:00+05:30,399.944878940152,401.4221799991328,397.2250924521152,400.42425537109375,6888824,0.0,0.0
2015-05-25 00:00:00+05:30,401.21664247060187,402.4004416793819,392.71488995916985,394.6226501464844,4675808,0.0,0.0
2015-05-26 00:00:00+05:30,395.2488563776188,397.48924256883816,391.75619180498995,392.7638854980469,3965040,0.0,0.0
2015-05-27 00:00:00+05:30,392.7051438265474,393.09647929623003,382.5304216147983,385.17193603515625,8454708,0.0,0.0
2015-05-28 00:00:00+05:30,386.48281829559636,397.5967528303745,386.48281829559636,394.5834655761719,10980540,0.0,0.0
2015-05-29 00:00:00+05:30,392.2844745627446,402.3809254476863,391.53115852004794,395.8652038574219,18993044,0.0,0.0
2015-06-01 00:00:00+05:30,397.7533690746962,403.8581926655523,395.8847327086137,400.6883850097656,5724892,0.0,0.0
2015-06-02 00:00:00+05:30,400.74709078049267,402.116764869505,392.31379263854006,393.0279846191406,4673140,0.0,0.0
2015-06-03 00:00:00+05:30,394.8965485934886,399.0544872817435,392.90074757721334,395.42486572265625,5495796,0.0,0.0
2015-06-04 00:00:00+05:30,397.2054866061234,402.09717979092784,393.8008633724553,396.8239440917969,7489464,0.0,0.0
2015-06-05 00:00:00+05:30,397.205457474063,399.9448054566427,392.930122721152,393.6149597167969,6125788,0.0,0.0
2015-06-08 00:00:00+05:30,395.2487453011735,396.15860486319235,388.79171134328305,391.3451843261719,6141048,0.0,0.0
2015-06-09 00:00:00+05:30,392.0692066403898,392.83231555013384,388.00910131897336,389.7896728515625,7561740,0.0,0.0
2015-06-10 00:00:00+05:30,389.3787282194998,399.03492456689463,388.4003897063855,396.5205993652344,6385840,0.0,0.0
2015-06-11 00:00:00+05:30,398.3697316087605,400.0916173003937,390.3669400322161,390.87567138671875,9229464,0.0,0.0
2015-06-12 00:00:00+05:30,392.31376011226473,396.3347411228644,382.62820842869513,386.4535217285156,9852924,0.0,0.0
2015-06-15 00:00:00+05:30,388.11214660571363,396.7924688555521,384.55658244540314,393.47528076171875,5236426,7.375,2.0
2015-06-16 00:00:00+05:30,395.02464022302127,398.4610286838063,391.3101827054329,397.010986328125,5223444,0.0,0.0
2015-06-17 00:00:00+05:30,401.63915745739934,405.61184942038057,394.1705014164722,395.5609436035156,6412068,0.0,0.0
2015-06-18 00:00:00+05:30,399.4939023252598,400.42749950421853,395.60066897084187,398.04388427734375,3474426,0.0,0.0
2015-06-19 00:00:00+05:30,401.3610851623411,401.40082663248194,394.52804977915724,395.4219055175781,6670458,0.0,0.0
2015-06-22 00:00:00+05:30,399.2158472985203,408.69070845910267,396.0774107739736,406.74407958984375,5710868,0.0,0.0
2015-06-23 00:00:00+05:30,407.2009440620494,408.1543998739306,396.5342753726477,397.4281311035156,6952116,0.0,0.0
2015-06-24 00:00:00+05:30,403.2282375713319,403.2282375713319,393.7732354708609,395.32257080078125,7073694,0.0,0.0
2015-06-25 00:00:00+05:30,396.95138623320355,398.65963892971286,392.3629318603211,393.47528076171875,7117466,0.0,0.0
2015-06-26 00:00:00+05:30,396.87198658459107,401.87756950922403,396.5144345553782,399.35491943359375,5320284,0.0,0.0
2015-06-29 00:00:00+05:30,392.1047019352857,397.0705669547295,390.3169905282859,393.3561096191406,5690668,0.0,0.0
2015-06-30 00:00:00+05:30,393.29646028947906,394.6670437126921,389.32376877140354,391.0518798828125,6212530,0.0,0.0
2015-07-01 00:00:00+05:30,392.899196470413,399.25550298560677,391.70738899881417,396.23626708984375,6880852,0.0,0.0
2015-07-02 00:00:00+05:30,396.87185242687644,397.8253080175458,391.3299433317993,392.50189208984375,4007568,0.0,0.0
2015-07-03 00:00:00+05:30,392.5019351836586,394.48828100948685,390.1183201926647,393.4156494140625,2695306,0.0,0.0
2015-07-06 00:00:00+05:30,391.31018919657237,392.50199687940454,387.337496920465,390.63482666015625,4305602,0.0,0.0
2015-07-07 00:00:00+05:30,391.31011106966713,393.2964568111375,388.92649617990264,389.52239990234375,3497418,0.0,0.0
2015-07-08 00:00:00+05:30,388.92654159187333,388.92654159187333,379.3126222311361,380.38525390625,7024178,0.0,0.0
2015-07-09 00:00:00+05:30,380.3852377364884,383.7620257477262,371.0692706677729,372.63848876953125,8587772,0.0,0.0
2015-07-10 00:00:00+05:30,376.65086252760887,378.23993909010886,370.5130737028599,372.4398193359375,7411522,0.0,0.0
2015-07-13 00:00:00+05:30,373.8303394534863,379.392108584569,371.0693134996496,377.4653625488281,6531768,0.0,0.0
2015-07-14 00:00:00+05:30,379.3920926716337,386.7415730008748,375.61803520526666,385.84771728515625,5367074,0.0,0.0
2015-07-15 00:00:00+05:30,385.35116397268405,391.68761321944487,384.55662549026613,390.9129333496094,4129566,0.0,0.0
2015-07-16 00:00:00+05:30,392.38282465460105,393.89244288425596,389.1252121080471,392.91912841796875,3472938,0.0,0.0
2015-07-17 00:00:00+05:30,393.6937287647181,399.05686230490346,392.938907678627,398.00408935546875,3447978,0.0,0.0
2015-07-20 00:00:00+05:30,397.82537766551036,401.55969351340883,392.2636089901241,397.7657775878906,4377180,0.0,0.0
2015-07-21 00:00:00+05:30,411.1736418752343,456.46233286439053,411.1736418752343,442.0216064453125,38310112,0.0,0.0
2015-07-22 00:00:00+05:30,438.98246639788294,441.7633508004035,427.7198942666299,438.2475280761719,12665660,0.0,0.0
2015-07-23 00:00:00+05:30,438.5653622410784,443.74974526994214,433.0234756886633,436.2016296386719,7710748,0.0,0.0
2015-07-24 00:00:00+05:30,435.22832681767903,439.55852265366195,430.2822957789776,432.07000732421875,4480302,0.0,0.0
2015-07-27 00:00:00+05:30,431.7918187733387,432.2089222549391,421.28402139051224,423.2108154296875,6752244,0.0,0.0
2015-07-28 00:00:00+05:30,424.4820680906232,427.4615865844741,418.8209829523065,422.23748779296875,8476602,0.0,0.0
2015-07-29 00:00:00+05:30,426.6671054704796,433.8179508135603,423.0916827989393,431.19598388671875,7071334,0.0,0.0
2015-07-30 00:00:00+05:30,433.0234794260185,433.0234794260185,420.31086351626385,425.0780944824219,11956598,0.0,0.0
2015-07-31 00:00:00+05:30,428.47471850205557,429.5870431741314,421.10535538490933,427.8788146972656,7931012,0.0,0.0
2015-08-03 00:00:00+05:30,428.2562500862678,433.81801956790764,424.6609439877238,428.6336364746094,7961012,0.0,0.0
2015-08-04 00:00:00+05:30,428.2561212964981,428.63350757134805,417.52985480762476,420.0127868652344,9099054,0.0,0.0
2015-08-05 00:00:00+05:30,421.8998694178549,433.0234064646533,421.87998656093356,431.5733642578125,4753476,0.0,0.0
2015-08-06 00:00:00+05:30,434.61250431533375,439.18110011023896,427.8589279228651,431.8117370605469,7238252,0.0,0.0
2015-08-07 00:00:00+05:30,428.8521438905512,437.3934325368197,428.45487465118987,435.2481689453125,4988058,0.0,0.0
2015-08-10 00:00:00+05:30,436.201618004899,439.51880640279273,423.886271777074,431.43438720703125,3992754,0.0,0.0
2015-08-11 00:00:00+05:30,436.51937736189694,443.7099395405803,435.28780415609793,440.631103515625,7574406,0.0,0.0
2015-08-12 00:00:00+05:30,442.95516337464034,456.46231633853074,441.3660865553591,454.6348876953125,10168440,0.0,0.0
2015-08-13 00:00:00+05:30,455.6677586583482,463.55354234158017,419.3375108118759,460.0377197265625,9787960,0.0,0.0
2015-08-14 00:00:00+05:30,462.8186665821885,464.28854337857166,454.11846048997063,456.5616760253906,5109066,0.0,0.0
2015-08-17 00:00:00+05:30,456.8596428170256,458.2302023475638,445.9347383148793,453.7410888671875,3107436,0.0,0.0
2015-08-18 00:00:00+05:30,456.8595606894481,467.8638976664063,456.8595606894481,462.56036376953125,4150446,0.0,0.0
2015-08-19 00:00:00+05:30,464.8048720855201,471.24061245495176,461.944553809054,467.0097351074219,6869518,0.0,0.0
2015-08-20 00:00:00+05:30,460.4350457229719,464.2091034747995,448.1196993749027,450.7218322753906,8369114,0.0,0.0
2015-08-21 00:00:00+05:30,453.24440172055176,461.20961941134175,443.94829352628204,456.81982421875,10822142,0.0,0.0
2015-08-24 00:00:00+05:30,440.948940169437,446.1333227569993,428.4945601369302,433.8378601074219,14122684,0.0,0.0
2015-08-25 00:00:00+05:30,436.9960601080884,444.5441738735917,414.94762252990756,431.2952575683594,13735078,0.0,0.0
2015-08-26 00:00:00+05:30,432.9440136954868,435.804332670619,420.7081023684462,422.93280029296875,11498212,0.0,0.0
