Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2015-05-18 00:00:00+05:30,11356.043688581443,11788.150774697806,11147.207969901598,11360.1337890625,52061,0.0,0.0
2015-05-19 00:00:00+05:30,11480.190206866528,11625.509070244585,11120.30929731146,11164.916015625,42939,0.0,0.0
2015-05-20 00:00:00+05:30,11336.795449263382,11346.419214500447,11081.765670481142,11221.5029296875,67457,0.0,0.0
2015-05-21 00:00:00+05:30,11240.173930885881,11328.183463378837,11213.131522984208,11248.5947265625,25973,0.0,0.0
2015-05-22 00:00:00+05:30,11307.925368189748,11307.925368189748,11116.412419400831,11205.6728515625,31325,0.0,0.0
2015-05-25 00:00:00+05:30,11259.805868120959,11500.400010602176,11094.565623100685,11240.0771484375,36410,0.0,0.0
2015-05-26 00:00:00+05:30,11331.984198238697,11440.444226469666,11213.082760071884,11345.1689453125,97018,0.0,0.0
2015-05-27 00:00:00+05:30,11221.409298740477,11351.956086995466,10706.489782205454,10996.0693359375,56381,0.0,0.0
2015-05-28 00:00:00+05:30,10996.066853187314,11066.753600830172,10411.56687444322,10492.8876953125,53513,0.0,0.0
2015-05-29 00:00:00+05:30,10610.202535365092,11163.280582474345,10056.835963225869,10909.6943359375,856719,0.0,0.0
2015-06-01 00:00:00+05:30,10496.644129945424,11138.549478315608,10496.644129945424,10991.2099609375,62420,0.0,0.0
2015-06-02 00:00:00+05:30,11027.441159652639,11144.274064967445,10833.185802000738,10879.3798828125,25724,0.0,0.0
2015-06-03 00:00:00+05:30,10788.241821070966,10971.093377360305,10403.291176251307,10462.6220703125,23181,0.0,0.0
2015-06-04 00:00:00+05:30,10395.591644366177,11018.585737145519,10345.548063037993,10748.3505859375,25025,0.0,0.0
2015-06-05 00:00:00+05:30,10778.617579304757,10970.130516651332,10586.478721259606,10831.259765625,8742,0.0,0.0
2015-06-08 00:00:00+05:30,10779.581083529223,10831.742087021252,10451.603302270421,10577.7705078125,12358,0.0,0.0
2015-06-09 00:00:00+05:30,10447.994373070638,10574.498974137849,10393.668022157299,10490.291015625,2702,0.0,0.0
2015-06-10 00:00:00+05:30,10490.387131662856,10507.228723773685,10210.81670262308,10365.3740234375,5270,0.0,0.0
2015-06-11 00:00:00+05:30,10264.708706094274,10474.89212922036,10264.708706094274,10380.482421875,9527,0.0,0.0
2015-06-12 00:00:00+05:30,10372.491895195742,10470.606348210451,10056.832464724022,10202.19921875,4917,0.0,0.0
2015-06-15 00:00:00+05:30,10201.191763438599,10244.884036165075,9820.090637181836,10094.5126953125,4783,0.0,0.0
2015-06-16 00:00:00+05:30,9993.319316009543,10104.955009447247,9817.252316714077,9843.140625,7940,0.0,0.0
2015-06-17 00:00:00+05:30,9922.101537406774,10391.693330140826,9869.170830854167,10217.984375,14035,0.0,0.0
2015-06-18 00:00:00+05:30,10374.419924095175,10575.556636909265,9707.10760239987,10299.98046875,5626,0.0,0.0
2015-06-19 00:00:00+05:30,10181.943872983316,10586.237884676933,10181.943872983316,10454.5849609375,18013,0.0,0.0
2015-06-22 00:00:00+05:30,10538.023804402736,10777.655578585045,10393.667313931466,10600.482421875,13340,0.0,0.0
2015-06-23 00:00:00+05:30,10634.405613408491,10922.973846092562,10419.506177866131,10522.48046875,13254,0.0,0.0
2015-06-24 00:00:00+05:30,10533.26123454485,10826.73820615044,10403.773633563496,10512.041015625,10845,0.0,0.0
2015-06-25 00:00:00+05:30,10663.133819635117,10815.141407131028,10489.906013900973,10615.4482421875,11801,0.0,0.0
2015-06-26 00:00:00+05:30,10658.323193634622,10778.620295142913,10499.531019643677,10616.5556640625,20807,0.0,0.0
2015-06-29 00:00:00+05:30,10513.964889894289,10836.361067296082,10393.715739642475,10704.611328125,15014,0.0,0.0
2015-06-30 00:00:00+05:30,10777.752741415727,11115.35524641023,10730.500420425487,10914.3623046875,21418,0.0,0.0
2015-07-01 00:00:00+05:30,10913.350030181533,11105.584745219343,10858.206042067271,10964.01953125,16623,0.0,0.0
2015-07-02 00:00:00+05:30,11018.681884038991,11144.12728577539,10682.37922576461,10729.19921875,8948,0.0,0.0
2015-07-03 00:00:00+05:30,10778.615887399199,10846.078098409007,10451.35997424637,10514.298828125,11561,0.0,0.0
2015-07-06 00:00:00+05:30,10451.408145082587,10765.287597117576,10354.208124580437,10662.4091796875,5949,0.0,0.0
2015-07-07 00:00:00+05:30,10730.500191125431,10812.302210519661,10528.401084386745,10569.7353515625,3132,0.0,0.0
2015-07-08 00:00:00+05:30,10542.836341713497,10802.63010981877,10494.765439439074,10678.38671875,7983,0.0,0.0
2015-07-09 00:00:00+05:30,10749.747324056765,10777.656247279472,10547.696155726797,10687.529296875,9846,0.0,0.0
2015-07-10 00:00:00+05:30,10749.74706488747,10749.74706488747,10491.878056329137,10559.0517578125,2676,0.0,0.0
2015-07-13 00:00:00+05:30,10558.282530932005,10802.678277795641,10558.234600062002,10765.09765625,3300,0.0,0.0
2015-07-14 00:00:00+05:30,10778.618105147627,10819.23058632942,10605.39031417204,10672.8525390625,1391,0.0,0.0
2015-07-15 00:00:00+05:30,10730.452222931786,10870.044774636559,10653.510018169694,10821.830078125,41883,0.0,0.0
2015-07-16 00:00:00+05:30,10865.231521311995,11250.086289213123,10842.519810092163,11140.134765625,11174,0.0,0.0
2015-07-17 00:00:00+05:30,11116.3663180427,11352.196561356926,11072.626105179055,11247.5380859375,4100,0.0,0.0
2015-07-20 00:00:00+05:30,11247.535153578974,11277.94587614285,10885.440982449401,10980.427734375,11509,0.0,0.0
2015-07-21 00:00:00+05:30,10861.381702706733,11057.706518172989,10682.379665075734,10836.6484375,8980,0.0,0.0
2015-07-22 00:00:00+05:30,10836.40750304154,10873.844325449245,10259.896038988443,10355.556640625,30031,0.0,0.0
2015-07-23 00:00:00+05:30,10557.270208735095,10557.270208735095,10307.05231864657,10462.7646484375,10835,0.0,0.0
2015-07-24 00:00:00+05:30,10412.913463217617,10682.283014594599,10393.665933710747,10537.396484375,7917,0.0,0.0
2015-07-27 00:00:00+05:30,10586.140475635579,10587.198713754859,10350.358255950969,10379.85546875,6229,0.0,0.0
2015-07-28 00:00:00+05:30,10513.963184852097,10513.963184852097,10379.230475847127,10396.216796875,5526,0.0,0.0
2015-07-29 00:00:00+05:30,10557.223602477923,10692.004260297235,10395.592261001866,10638.20703125,10716,0.0,0.0
2015-07-30 00:00:00+05:30,10692.004570376625,10807.201243225969,10489.905474086878,10608.6142578125,9003,0.0,0.0
2015-07-31 00:00:00+05:30,10452.372294399314,11067.33094425855,10452.372294399314,10991.6396484375,9668,0.0,0.0
2015-08-03 00:00:00+05:30,11057.70666474474,11327.17210130945,10938.901090552305,11031.818359375,4821,0.0,0.0
2015-08-04 00:00:00+05:30,11031.720986659942,11237.95806707591,10836.358571908833,11045.2421875,6116,0.0,0.0
2015-08-05 00:00:00+05:30,11045.243797261506,11355.033190301754,11033.647347586046,11195.0380859375,23279,0.0,0.0
2015-08-06 00:00:00+05:30,11328.134888968802,11356.043810197252,11019.259933133199,11188.3017578125,10153,0.0,0.0
2015-08-07 00:00:00+05:30,11163.614973170435,11164.336755522309,10797.47865751255,10858.7822265625,13269,0.0,0.0
2015-08-10 00:00:00+05:30,10971.863387340658,11040.818049386724,10701.628215334877,10809.84765625,9152,0.0,0.0
